id,comment,comment_ko
14082,"A fantastic classy fragrance, bottle worthy",
14083,Balsamic cardamom scent with a natural and native feel,
14084,A good option for night outs and dates,
14085,Less fresh-spicy compared to the original Declaration EDT,
14086,Great longevity of 5-6 hours on the skin,
14087,"A real improvement of the good declaration edt with refined, well-blended and smooth woody and leather notes",
14088,Labeled Parfum clearly for those who appreciate high concentration fragrances,
14089,Dolce&Gabbana,
14090,Attractive but not overpowering,
14091,Great for those who dislike sweet fragrances,
14092,Light and airy,
14093,Fresh and clean scent,
14094,Very wearable and versatile,
14095,Ideal after a shower on a hot day,
14096,Perfect for summer,
14097,Viktor&Rolf,
14098,Extremely unique and beautiful,
14099,Mysterious and enigmatic scent,
14100,Packaging and bottle design is great,
14101,Herbal and magical scent,
14102,Work of art for smoky fall/winter nights,
14103,Favourite winter fragrance,
14104,Perfection totale,
14105,Clean skin scent,
14106,Versatile scent,
14107,Pleasant fragrance for work,
14108,Prominent peach and rose notes,
14109,Classy and not too heavy,
14110,Warm and fresh,
14111,Powder and woods present in dry down,
14112,Refined Apple and flowers,
14113,Great for colder seasons,
14114,Made with quality ingredients,
14115,Beautiful oriental Arabic inspired perfume with warm and velvety notes,
14116,A unisex scent that is perfect for personal use,
14117,Well blended and heavenly fragrance that reveals new riches with each wearing,
14118,Simple yet effective blend of notes that create a delicate and well-rounded fragrance,
14119,Sensual and animalic scent that harnesses inner power and sexuality,
14120,A great alternative to more expensive Roja Dove fragrances,
14121,Zadig & Voltaire,
14122,Positive feelings of strength and optimism,
14123,Sensual and comforting for cold days,
14124,"Nice cold, milky vibe with a bit of zestiness",
14125,Interesting composition,
14126,Powdery sawdusty vanilla and wintergreen base notes,
14127,"Heavy, strong night time perfume",
14128,Lasting couple of hours with low sillage,
14129,Sweet and green scent on some individuals,
14130,Received compliments when worn,
14131,Refreshing and perfect for hot weather,
14132,Unique composition that sets it apart from other fragrances,
14133,Associated with joyful and uplifting feelings,
14134,Liked by people with sensitivity to fragrances,
14135,"Not commonly liked, so wearer stands out",
14136,Part of a series of expensive perfumes,
14137,Giorgio Armani,
14138,Office-friendly,
14139,High quality and smooth fragrance,
14140,Sophisticated and complex scent,
14141,Great blending of notes,
14142,Attractive to fig scent enthusiasts,
14143,Great for autumn season,
14144,Long-lasting,
14145,Salvatore Ferragamo,
14146,Clean scent,
14147,Easy to wear,
14148,Fresh and floral,
14149,Suitable for office wear,
14150,Non-offensive,
14151,Long-lasting,
14152,Several compliments,
14153,Giorgio Armani,
14154,Has the Code DNA,
14155,Well-done fragrance,
14156,Pleasant and garner compliments,
14157,No off-putting note,
14158,Good for hot weather,
14159,Lasts long and projects well,
14160,Suitable for the observer of the group,
14161,Calvin Klein,
14162,Masculine and spicy blend,
14163,Versatile fragrance for any time and place,
14164,Good quality fragrance,
14165,Great for the office,
14166,Sophisticated and affordable,
14167,Perfect aroma for those who love violet leaf and cypress,
14168,Unique combination of being both dark and transparent,
14169,Buy Amouage atLuckyScent,
14170,Unique and earthy fragrance,
14171,Simulates a natural environment,
14172,High quality niche perfume,
14173,Invites trying something new and out of the box,
14174,Pushes boundaries of fragrance families,
14175,Beautiful and long-lasting drydown,
14176,Long-lasting with a pleasant trail,
14177,Sweet woody and balsamic scent,
14178,Develops into a comforting deep vanilla-patchouli aroma,
14179,Unisex fragrance with traditionally masculine and feminine elements,
14180,Underrated and unpretentious fragrance,
14181,Has a unique signature accord of steam-distilled violet petals and patchouli base,
14182,Requires patience and time to appreciate,
14183,Exquisitely balanced and precise selection of familiar themes,
14184,Paradoxical fast-opening but well-blended composition,
14185,Luxurious bottle design,
14186,Stunning blue color contrasted with gold nuances,
14187,High quality presentation,
14188,"Soft and rounded opening with fresh, gentle, slightly juicy, creamy, and mild notes",
14189,"Chic, undeniably French and modern scent",
14190,Beautiful vanilla note that becomes prominent later,
14191,Elegant and stylish cold accord at the beginning,
14192,Luscious pear and dreamy white woods make for a well-executed update,
14193,Unique and daring scent,
14194,Strong and long-lasting,
14195,Great for leather and wood lovers,
14196,Evokes emotions and gratification,
14197,Solid release,
14198,Refined and not in-your-face,
14199,Good follow-up to Black Phantom,
14200,Citrusy and sweet elements,
14201,Acqua di Parma,
14202,Great for summer and beach occasions,
14203,"Beautiful semifresh, semifloral dry down",
14204,Modern take on classic cologne with citruses and oceanic salty molecules,
14205,Clean and approachable summer scent,
14206,Excellent versatility,
14207,Lasting power is surprising despite allegedly poor longevity,
14208,Unisex scent dominated by aldehydes and floral notes,
14209,Ralph Lauren,
14210,"Spicy, earthy, and slightly sweet base with integrated wood",
14211,Compliments received from women,
14212,Nice warm coffee accord,
14213,Professional and slightly romantic,
14214,Great for summer nights or fall day or night,
14215,Top notes of frozen mango are refreshing,
14216,Juniper berries note,
14217,Unique and earthy fragrance,
14218,Masculine scent,
14219,Great for outdoor experiences,
14220,Long-lasting performance,
14221,Hints of citrus and herbs,
14222,Clean and calming scent,
14223,Affordable price,
14224,Expertly crafted Oud note,
14225,Giorgio Armani,
14226,Fragrance is unique and unlike anything else on the market,
14227,Salted incense and vanilla is incredible,
14228,"Soft, powdery, salty vanilla scent",
14229,Well made fragrance,
14230,Perfect fit with the bottle and name,
14231,A perfect blend of notes,
14232,Realistic beachy scent,
14233,"Fresh, sweet, floral, youthful and feminine scent",
14234,Work-appropriate and safe blind-buy,
14235,"Warm, feminine fragrance suitable for everyday wear",
14236,Soft to moderate sillage,
14237,Delicate and beautiful fragrance,
14238,Exquisitely executed and deserves a place in any fragrance collection,
14239,Opalescent feel with an elegant composure,
14240,Lovely perfume with a seductive smell,
14241,Calvin Klein,
14242,Green and herby scent,
14243,Fresh and zesty opening,
14244,Reasonable price for the quality,
14245,Perfect for hot summer and spring days,
14246,Underrated gem,
14247,Ideal for a rain-soaked garden,
14248,Unique blend of notes,
14249,Great for spring and summer,
14250,Pleasant citrus scent without bitter or astringent notes,
14251,Effervescent magical happiness,
14252,Perfect unsweetened citrus scent,
14253,Realistic citrus scent,
14254,Smells like tropical fruit salad,
14255,"More feminine than DampG Light Blue with a similar crisp, clean citrus appeal",
14256,Longevity is good,
14257,Roberto Cavalli,
14258,Affordable price,
14259,Simple yet delicious,
14260,Nice bottle design,
14261,Manly fragrance,
14262,Long-lasting,
14263,Good projection and sillage,
14264,Loved by women,
14265,"Masculine, solid and ageless",
14266,Great for office and casual outdoor settings,
14267,Expertly blended with smooth anise note,
14268,One of the best men's fragrances ever,
14269,"Mesmerizing concoction of lavender, spice and leather",
14270,Distinct and discreet signature scent,
14271,"Invigorating, rich and herbal patchouli composition",
14272,Inexpensive and easy to find perfume,
14273,This fragrance is very sensual and smooth.,
14274,"It is a sweet scent that is perfect for summer, but also suitable for winter.",
14275,It is an attractive and different fragrance.,
14276,It stands out with its atypical and cheerful spark.,
14277,"The coffee and cocoa notes, which transform into flowers, make it unique.",
14278,It is a gourmand fragrance that is perfect for daily use.,
14279,It has a realistic custard donut smell.,
14280,The clementine note gives a tropical feel to the fragrance.,
14281,Projects well with just a few sprays,
14282,Feminine and slightly powdery,
14283,"Nice, sweet and fruity scent",
14284,Balanced blend of fig and iris notes,
14285,Leans towards niche fragrance category,
14286,May scratch the itch for a discontinued scent,
14287,Close to the discontinued Labsolu flanker,
14288,Reminiscent of Miss Dior Absolutely Blooming,
14289,Histoires de Parfums,
14290,"Classic elements presented in a modern, masculine way",
14291,Versatile fragrance that can be worn year-round,
14292,Unique combination of nutmeg and pine,
14293,"Well-rounded fragrance with fresh, bright notes",
14294,Scent reappears throughout the day without being overpowering,
14295,Complex but never complicated,
14296,Great opening with citrus and grapefruit,
14297,Good for herbal and dry scent lovers,
14298,Great longevity and sillage,
14299,Evokes a nostalgic feeling of summer and immortelle flowers,
14300,Quality fragrance from a classic brand,
14301,Unisex fragrance,
14302,Intense and rich mixture of burnt sugar and fenugreek,
14303,Unique and challenging scent,
14304,Realistic interpretation of immortelle plant,
14305,Strong and confident,
14306,Great for horse lovers and outdoorsy types,
14307,Ideal for winter,
14308,Elegant and luxurious,
14309,High-quality ingredients,
14310,Genderless scent,
14311,Long-lasting scent,
14312,Unique and interesting fragrance,
14313,Etat Libre d'Orange,
14314,Unique and unconventional rose fragrance,
14315,Mysterious and deep background notes,
14316,Good longevity,
14317,Excellent performance,
14318,Suitable for those who prefer grittier fragrances,
14319,Unisex scent,
14320,Great for cooler seasons,
14321,Giorgio Armani,
14322,Citrus and brown sugar notes blend beautifully,
14323,Fresh and summery scent,
14324,Suitable for layering with other scents,
14325,Good go-to fresh scent for summer nights,
14326,Creamy and clean opening,
14327,Great for hot weather and office wear,
14328,Uplifting and uplifting sweetness,
14329,Intense and sharp opening notes,
14330,Great scent for those who want to smell good and get compliments,
14331,Good for office wear,
14332,"Soft, sweet and elegant fragrance",
14333,"Well blended with dominant notes of orange flower, amber and lavender",
14334,"Moderate projection of citrus, spicy, floral, woody and resinous notes",
14335,Moderate sillage,
14336,"More intense than original Gucci Guilty with prominent lavender, patchouli, and orange blossom notes",
14337,Elegant and classic,
14338,Feminine and delicate,
14339,High-end feel,
14340,"Soft, creamy scent",
14341,Suitable for all seasons,
14342,Beautiful floral notes,
14343,Long lasting on some individuals,
14344,Good blind buy for fans of sophisticated scents,
14345,"Great for iris lovers with warm, powdery, sweet notes",
14346,Sesame adds a bready smell that adds a unique twist to the scent,
14347,"Versatile, works for both day and night wear",
14348,"Soft and dry, not too heavy for a cool summer night",
14349,"Dense, buttery, and sweet fragrance",
14350,Longevity and sillage are above average,
14351,Unisex fragrance despite being marketed towards women.,
14352,Almond and tonka provide a sweet and gourmandish edge,
14353,Supremely elegant and unreservedly chic,
14354,Effervescent explosion of aldehydes for an hour,
14355,Smooth and well-blended,
14356,Historically important fragrance,
14357,Airy and breezy opening with crisp and dusty notes,
14358,Next level compared to Chanel No.5,
14359,Prettiest and sexiest among Chanel fragrances,
14360,Bold and cold fragrance,
14361,Buy Memo Paris atLuckyScent,
14362,Suitable for both women and men,
14363,Beautiful light leather scent,
14364,Blended to perfection,
14365,Soft and nonintrusive,
14366,Intoxicating fragrance with green tea and leather,
14367,Stunning beauty,
14368,Compliments galore,
14369,Van Cleef & Arpels,
14370,Powerful and strong,
14371,Elegant and timeless,
14372,No sugar hit,
14373,Deep honey color of juice,
14374,Lovely and elegant scent,
14375,Bold projection without being brash,
14376,Traditional and classic scent,
14377,Intoxicatingly beautiful,
14378,Captivating,
14379,Complex and deep,
14380,Warm and fruity,
14381,Excellent quality,
14382,Long lasting,
14383,Nice bottle design,
14384,May be too sweet for some,
14385,Sparkling and fruity opening,
14386,Well-balanced fruity-floral scent,
14387,Tart and sweet notes blended perfectly,
14388,Suitable for quiet warm afternoons,
14389,Pomegranate note adds a nice touch,
14390,Mellow herbal background sets it apart,
14391,Starts green and fresh,
14392,Reminds of fresh winter air,
